第0类：
		lollipop	0.0060547639847
		complaint	0.0060547639847
		delete	0.0060547639847
		secure	0.0060547639847
		core	0.0060547639847
		method	0.0060547639847
第8类：
		home	0.242654673492
		button	0.216025090984
		fix	0.079918335947
		disable	0.0769594934462
		power	0.0503299109388
		press	0.047371068438
		issue	0.0444122259372
		edge	0.032576855934
		locker	0.032576855934
		root	0.0118649584283
		plz	0.0118649584283
		please	0.00594727342664
		gripe	0.00594727342664
		apart	0.00594727342664
		year	0.00594727342664
		input	0.00594727342664
		detection	0.00594727342664
		thnx	0.00594727342664
		isnt	0.00594727342664
		list	0.00594727342664
第9类：
		lockscreen	0.212551176673
		work	0.190674125699
		use	0.0906647498203
		phone	0.0594118198581
		default	0.0594118198581
		issue	0.0406600618808
		move	0.0312841828921
		devs	0.0250335968997
		pls	0.0250335968997
		example	0.0250335968997
		google	0.0219083039035
		rating	0.0187830109073
		wait	0.0125324249148
		bypass	0.0125324249148
		status	0.0125324249148
		make	0.00940713191862
		sense	0.00940713191862
		addition	0.0062818389224
		blah	0.0062818389224
		test	0.0062818389224
第10类：
		app	0.187740406807
		galaxy	0.0800381573684
		samsung	0.0708065359879
		message	0.0584977074807
		way	0.0523432932271
		access	0.0461888789734
		battery	0.0431116718466
		text	0.036957257593
		find	0.0308028433394
		messenger	0.0308028433394
		solve	0.0246484290858
		show	0.021571221959
		whatsapp	0.0154168077053
		center	0.0154168077053
		report	0.0154168077053
		hope	0.0154168077053
		motorola	0.0123396005785
		process	0.0123396005785
		reader	0.0123396005785
		stay	0.0092623934517
第11类：
		app	0.19827203598
		music	0.150930555967
		fix	0.0828771784478
		player	0.0532887534397
		cannot	0.0532887534397
		spotify	0.0444122259372
		doesnt	0.0296180134331
		widget	0.0266591709323
		pause	0.0266591709323
		everytime	0.0237003284315
		phone	0.0207414859307
		bug	0.0207414859307
		playing	0.0148238009291
		musixmatch	0.0118649584283
		note	0.0118649584283
		nothing	0.0118649584283
		minute	0.0118649584283
		request	0.0118649584283
		beautiful	0.0118649584283
		charm	0.00890611592745
第12类：
		security	0.316224232174
		pin	0.252494055935
		pattern	0.213275485943
		code	0.0711081697184
		wish	0.0196337966027
		replace	0.00982915410447
		tell	0.00737799347991
		measure	0.00737799347991
		privacy	0.00737799347991
		party	0.00737799347991
		star	0.00492683285536
		integrate	0.00492683285536
		market	0.00492683285536
		generation	0.00492683285536
		phone	0.0024756722308
		success	0.0024756722308
		notifier	0.0024756722308
		destroy	0.0024756722308
		bed	0.0024756722308
		side	0.0024756722308
第13类：
		app	0.254129067987
		update	0.153142000847
		get	0.110792585595
		give	0.107534938268
		bug	0.0260937550901
		application	0.022836107763
		crash	0.0195784604359
		hand	0.0163208131088
		appear	0.0163208131088
		crap	0.0163208131088
		star	0.0130631657817
		kind	0.0130631657817
		error	0.0130631657817
		hope	0.0130631657817
		simplicity	0.00980551845457
		say	0.00980551845457
		luck	0.00654787112747
		track	0.00654787112747
		bubble	0.00654787112747
		timer	0.00654787112747
第14类：
		app	0.0890844949824
		thing	0.0890844949824
		see	0.0822344761448
		everything	0.078809466726
		background	0.0685344384697
		call	0.0651094290509
		job	0.0651094290509
		something	0.0514093913758
		fact	0.0377093537007
		wish	0.0274343254444
		design	0.0205843066068
		place	0.0171592971881
		mess	0.0171592971881
		suggest	0.0171592971881
		cant	0.0137342877693
		service	0.0137342877693
		whenever	0.0103092783505
		analog	0.0103092783505
		everytime	0.0103092783505
		hell	0.0103092783505
第15类：
		please	0.184323928775
		add	0.178903433884
		option	0.157221454319
		wallpaper	0.0677832886143
		passcode	0.0352603192671
		animation	0.0352603192671
		home	0.0271295769304
		pass	0.0271295769304
		something	0.0244193294848
		custom	0.0244193294848
		response	0.016288587148
		etc	0.016288587148
		cause	0.0135783397024
		love	0.0108680922568
		ask	0.00815784481123
		customize	0.00815784481123
		separate	0.00815784481123
		content	0.00815784481123
		gallery	0.00815784481123
		star	0.00544759736564
第16类：
		lock	0.144699185458
		clock	0.113249677643
		widget	0.110104726861
		thank	0.0943799729534
		make	0.0755102682643
		ability	0.0503506620121
		functionality	0.0440607604491
		feel	0.02519105576
		minimalist	0.0220461049785
		point	0.0220461049785
		one	0.0189011541969
		image	0.0157562034154
		support	0.0157562034154
		flash	0.0126112526339
		click	0.0126112526339
		part	0.0126112526339
		right	0.0126112526339
		secure	0.0126112526339
		video	0.0126112526339
		font	0.00946630185238
第17类：
		unlock	0.215955905333
		use	0.204591300395
		fingerprint	0.20175014916
		app	0.0682160411399
		scanner	0.0341222263261
		enter	0.0284399238571
		type	0.0227576213882
		allow	0.0227576213882
		alarm	0.0227576213882
		raise	0.0113930164503
		honor	0.00855186521579
		policy	0.00855186521579
		sync	0.00855186521579
		avoid	0.00855186521579
		love	0.00571071398131
		sony	0.00571071398131
		smooth	0.00571071398131
		kill	0.00571071398131
		email	0.00571071398131
		self	0.00571071398131
第18类：
		app	0.238312581804
		problem	0.151055475383
		phone	0.0772225391818
		turn	0.0705104540726
		reply	0.0537302412995
		play	0.0369500285264
		glance	0.0268819008625
		option	0.0268819008625
		take	0.0268819008625
		store	0.0268819008625
		uninstall	0.0168137731986
		perfect	0.013457730644
		aod	0.0101016880894
		asap	0.0101016880894
		month	0.0101016880894
		edit	0.00674564553479
		stock	0.00674564553479
		man	0.00674564553479
		minimalistic	0.00674564553479
		wakeup	0.00674564553479
第19类：
		notification	0.289777860859
		remove	0.0997289466305
		bar	0.0685733869209
		problem	0.0374178272113
		dont	0.0343022712403
		day	0.0280711592984
		system	0.0249556033274
		dismiss	0.0249556033274
		facebook	0.0249556033274
		panel	0.0218400473565
		open	0.0187244913855
		reboot	0.0187244913855
		stop	0.0156089354145
		couple	0.0156089354145
		name	0.0156089354145
		start	0.0156089354145
		acdisplay	0.0124933794436
		hide	0.0124933794436
		useless	0.0093778234726
		experience	0.00626226750164
第20类：
		screen	0.283889494009
		lock	0.257484239364
		phone	0.115555995643
		show	0.0429415453675
		user	0.0297389180447
		case	0.0165362907219
		lag	0.0132356338911
		glitch	0.0132356338911
		couple	0.00993497706044
		standard	0.00993497706044
		think	0.00663432022973
		exception	0.00663432022973
		disappointment	0.00663432022973
		pity	0.00663432022973
		inconvenience	0.00663432022973
		pick	0.00663432022973
		freedom	0.00663432022973
		artem	0.00663432022973
		understand	0.00663432022973
		launch	0.00663432022973
第21类：
		time	0.160153945557
		notification	0.151726269068
		mode	0.10116021013
		apps	0.0871140826474
		issue	0.0871140826474
		acdisplay	0.0365480237099
		nothing	0.0337387982133
		see	0.0309295727168
		edit	0.0253111217237
		beta	0.0253111217237
		application	0.0196926707307
		background	0.0168834452341
		sleep	0.0168834452341
		tap	0.0140742197376
		memory	0.0112649942411
		update	0.00845576874456
		twitter	0.00845576874456
		till	0.00845576874456
		layer	0.00564654324803
		use	0.00564654324803
第22类：
		phone	0.29289341683
		sensor	0.115306726485
		pocket	0.0748044988628
		proximity	0.0716889428919
		see	0.0498800510951
		icon	0.0467644951242
		plz	0.0467644951242
		read	0.0311867152693
		work	0.0249556033274
		time	0.0187244913855
		box	0.0187244913855
		pull	0.0124933794436
		function	0.0093778234726
		someone	0.0093778234726
		adjust	0.0093778234726
		trouble	0.0093778234726
		smartphone	0.0093778234726
		hit	0.00626226750164
		face	0.00626226750164
		gmail	0.00626226750164
第23类：
		display	0.133153565211
		work	0.122913608902
		acdisplay	0.105847015053
		need	0.102433696283
		use	0.0887804212035
		moto	0.0751271461242
		homescreen	0.0273406833464
		motion	0.0239273645766
		solution	0.0239273645766
		play	0.0171007270369
		type	0.0171007270369
		become	0.0136874082671
		reinstall	0.0102740894972
		consider	0.0102740894972
		improve	0.0102740894972
		override	0.0102740894972
		app	0.00686077072738
		issue	0.00686077072738
		mine	0.00686077072738
		opo	0.00686077072738
第24类：
		app	0.217033053433
		keep	0.119539579206
		change	0.119539579206
		support	0.0692203667013
		way	0.0472057112306
		interface	0.0440607604491
		acdisplay	0.0409158096676
		wallpaper	0.031480957323
		color	0.0189011541969
		night	0.0157562034154
		kind	0.0157562034154
		top	0.0126112526339
		shortcut	0.0126112526339
		team	0.0126112526339
		plenty	0.00946630185238
		interact	0.00946630185238
		clear	0.00946630185238
		source	0.00946630185238
		donate	0.00946630185238
		love	0.00632135107086
第25类：
		add	0.319143336513
		please	0.240188176465
		password	0.138204428069
		apps	0.0428002763431
		protection	0.0197716879955
		development	0.0164818896602
		keep	0.0131920913248
		weather	0.0131920913248
		unlocking	0.0131920913248
		auto	0.00990229298944
		wake	0.00990229298944
		device	0.00990229298944
		glitchy	0.00990229298944
		question	0.00990229298944
		help	0.00661249465408
		head	0.00661249465408
		lumia	0.00332269631872
		artwork	0.00332269631872
		leave	0.00332269631872
		night	0.00332269631872
第26类：
		screen	0.291452793324
		lock	0.115938669404
		note	0.0795112097228
		function	0.062953273504
		something	0.0497069245289
		thing	0.0497069245289
		seem	0.0364605755539
		usage	0.019902639335
		android	0.0165910520913
		style	0.0165910520913
		figure	0.0132794648475
		sleep	0.00996787760374
		memo	0.00996787760374
		star	0.00665629035997
		amazing	0.00665629035997
		card	0.00665629035997
		selection	0.00665629035997
		etc	0.00665629035997
		else	0.00665629035997
		photo	0.0033447031162
第27类：
		screen	0.24277437939
		lock	0.200699097
		love	0.178043175713
		system	0.0453442081756
		rate	0.0421076479917
		one	0.0291614072564
		order	0.0129786063372
		rest	0.0129786063372
		awesome	0.0129786063372
		pattern	0.00974204615335
		stop	0.00974204615335
		annoying	0.00974204615335
		restart	0.00974204615335
		stay	0.00650548596951
		sony	0.00650548596951
		opinion	0.00650548596951
		rom	0.00650548596951
		leon	0.00650548596951
		act	0.00650548596951
		fine	0.00650548596951
第28类：
		lockscreen	0.227331538273
		phone	0.115431688639
		look	0.101444207434
		thing	0.0489911529181
		purpose	0.041997412316
		control	0.041997412316
		sort	0.0315068014127
		cool	0.0280099311117
		happen	0.0245130608106
		try	0.0245130608106
		improvement	0.0210161905095
		replacement	0.0210161905095
		flawless	0.0175193202084
		pop	0.0140224499073
		kitkat	0.0140224499073
		number	0.0105255796063
		tho	0.0105255796063
		recognition	0.0105255796063
		top	0.00702870930517
		find	0.00702870930517
第29类：
		please	0.324983436918
		fix	0.261885982901
		bug	0.0505095119412
		help	0.0473546392403
		tell	0.0347351484368
		install	0.0347351484368
		secure	0.028425403035
		access	0.0158059122314
		release	0.0158059122314
		default	0.00949616682967
		clean	0.00949616682967
		pin	0.00634129412878
		track	0.00634129412878
		select	0.00634129412878
		com	0.00634129412878
		position	0.00634129412878
		acd	0.0031864214279
		a76	0.0031864214279
		info	0.0031864214279
		fault	0.0031864214279
